Año,Min,FG %,3PT%,FT%,Receptions,Assists,BLK(Tapones),STL(Recoveries),PF(Personal Faults),TO(Ball Lost),WinBinary,LocalPoints,VisitorPoints,LebronTeamPoints,OtherTeamPoints,Local_Binary,FG_made,FG_attempted,FT_made,FT_attempted,3PTS_made,3PTS_attempted,AñoMes,Año_rolling_mean_4,FG %_rolling_mean_4,3PT%_rolling_mean_4,FT%_rolling_mean_4,Receptions_rolling_mean_4,Assists_rolling_mean_4,BLK(Tapones)_rolling_mean_4,STL(Recoveries)_rolling_mean_4,PF(Personal Faults)_rolling_mean_4,TO(Ball Lost)_rolling_mean_4,PTS_rolling_mean_4,WinBinary_rolling_mean_4,LocalPoints_rolling_mean_4,VisitorPoints_rolling_mean_4,LebronTeamPoints_rolling_mean_4,OtherTeamPoints_rolling_mean_4,Local_Binary_rolling_mean_4,FG_made_rolling_mean_4,FG_attempted_rolling_mean_4,FT_made_rolling_mean_4,FT_attempted_rolling_mean_4,3PTS_made_rolling_mean_4,3PTS_attempted_rolling_mean_4,three_point_ratio,free_throw_ratio,lebron_team_points_ratio,three_point_ratio_rolling_mean_4,free_throw_ratio_rolling_mean_4,lebron_team_points_ratio_rolling_mean_4,PTS_next_match
2022,37,0.444,0.222,0.8,8,4,1,0,2.0,4.0,0,132,111,132,111,0,8,18,8,10,2,9,2022-03,2022.0,0.53075,0.38625000000000004,0.8475,9.75,6.25,1.75,0.25,1.5,4.0,38.75,0.5,129.25,116.5,124.0,121.75,0.5,13.5,25.0,8.0,9.25,3.75,9.5,0.2222222222222222,0.8,0.19696969696969696,0.38636363636363646,0.8474358974358974,0.32597788497222696,56.0
2022,39,0.613,0.545,0.923,10,3,1,0,0.0,4.0,1,124,116,116,124,1,19,31,12,13,6,11,2022-03,2022.0,0.5447500000000001,0.4445,0.86175,9.5,6.75,1.75,0.25,1.0,4.0,40.0,0.5,131.25,116.5,126.0,121.75,0.5,14.0,25.5,7.5,8.5,4.5,10.0,0.5454545454545454,0.9230769230769231,0.4827586206896552,0.44444444444444453,0.8617216117216118,0.3320926035869456,23.0
2022,45,0.34600000000000003,0.111,0.667,14,12,4,1,1.0,5.0,0,139,130,139,130,0,9,26,4,6,1,9,2022-03,2022.0,0.53625,0.451,0.77375,9.25,6.75,2.0,0.25,2.0,4.25,33.5,0.25,128.75,113.25,125.5,116.5,0.25,12.0,22.5,5.5,7.0,4.0,9.0,0.1111111111111111,0.6666666666666666,0.16546762589928057,0.4509379509379511,0.7738095238095237,0.27719242209874234,50.0
2022,36,0.72,0.667,1.0,7,6,1,0,3.0,3.0,1,122,109,109,122,1,18,25,8,8,6,9,2022-03,2022.0,0.545,0.4545,0.707,7.0,4.75,1.5,0.25,3.0,4.25,32.5,0.25,125.0,106.75,121.75,110.0,0.25,11.75,21.25,5.0,6.75,4.0,8.75,0.6666666666666666,1.0,0.45871559633027525,0.45441017316017324,0.7071428571428571,0.2741319672368254,31.0
2022,30,0.5,0.455,0.857,7,6,1,0,0.0,4.0,0,140,111,140,111,0,10,20,6,7,5,11,2022-03,2022.0,0.5092500000000001,0.35925,0.59975,7.5,5.0,1.75,0.25,2.75,4.25,29.0,0.25,126.5,110.25,125.25,111.5,0.25,11.0,21.5,4.0,6.5,3.0,8.25,0.45454545454545453,0.8571428571428571,0.22142857142857142,0.359172077922078,0.6,0.2326237998615737,30.0
2022,40,0.579,0.5710000000000001,0.571,9,3,2,0,4.0,5.0,0,114,103,114,103,0,11,19,4,7,4,7,2022-03,2022.0,0.5222500000000001,0.34550000000000003,0.55225,8.25,5.0,1.5,0.25,3.5,3.75,30.75,0.25,123.25,112.25,122.0,113.5,0.25,12.5,23.75,3.0,5.5,2.75,8.0,0.5714285714285714,0.5714285714285714,0.2631578947368421,0.3455357142857144,0.5523809523809524,0.25206980661073003,19.0
2022,37,0.381,0.125,0.4,5,4,2,1,5.0,5.0,0,124,104,124,104,0,8,21,2,5,1,8,2022-03,2022.0,0.524,0.20275,0.6595,8.5,7.25,1.25,0.5,2.5,3.25,32.75,0.5,127.5,116.5,123.5,120.5,0.5,14.0,26.25,3.0,4.75,1.75,7.25,0.125,0.4,0.1532258064516129,0.20267857142857154,0.6595238095238096,0.2654469995931862,36.0
2022,45,0.5770000000000001,0.28600000000000003,0.571,9,7,2,0,2.0,3.0,1,128,123,123,128,1,15,26,4,7,2,7,2022-03,2022.0,0.5585000000000001,0.30600000000000005,0.72625,9.5,7.5,1.0,0.25,1.5,3.0,37.75,0.5,125.5,117.5,121.5,121.5,0.5,15.5,27.75,3.5,5.0,3.25,8.5,0.2857142857142857,0.5714285714285714,0.2926829268292683,0.3060439560439562,0.7261904761904762,0.311192272118214,38.0
2022,36,0.552,0.4,0.667,10,6,0,0,3.0,2.0,0,127,119,127,119,0,16,29,2,3,4,10,2022-03,2022.0,0.5555000000000001,0.32825000000000004,0.7709999999999999,9.25,6.75,0.5,0.5,1.75,3.75,38.25,0.25,122.0,114.5,119.25,117.25,0.25,15.0,27.0,4.75,6.25,3.5,8.75,0.4,0.6666666666666666,0.2992125984251969,0.3283653846153847,0.7708333333333334,0.3213548737442302,38.0
2022,41,0.586,0.0,1.0,10,12,1,1,0.0,3.0,1,131,120,120,131,1,17,29,4,4,0,4,2022-03,2021.5,0.5205,0.322,0.78275,8.0,6.5,0.5,0.5,1.5,4.25,34.25,0.25,119.25,112.0,116.5,114.75,0.25,12.75,24.0,5.5,7.25,3.25,8.25,0.0,1.0,0.31666666666666665,0.3221153846153847,0.7827380952380953,0.2939655172413793,39.0
2022,42,0.519,0.5379999999999999,0.667,9,5,1,0,1.0,4.0,0,116,108,116,108,0,14,27,4,6,7,13,2022-03,2021.0,0.485,0.41575,0.72025,7.25,6.0,0.25,0.5,1.5,4.5,30.25,0.25,121.0,110.75,115.25,116.5,0.25,10.5,21.25,5.25,7.25,4.0,9.25,0.5384615384615384,0.6666666666666666,0.33620689655172414,0.4158653846153847,0.7202380952380953,0.2626249375312344,38.0
2022,40,0.565,0.375,0.75,8,4,0,1,3.0,6.0,0,114,111,114,111,0,13,23,9,12,3,8,2022-04,2020.5,0.47075,0.33125,0.732,7.25,6.0,0.0,0.75,1.5,4.5,25.0,0.5,123.75,106.5,109.0,121.25,0.5,8.5,17.75,5.5,7.5,2.5,7.25,0.375,0.75,0.3333333333333333,0.3312500000000001,0.7321428571428571,0.22802376284385278,4.0
2022,16,0.0,0.0,0.8,1,2,0,0,0.0,1.0,0,105,75,105,75,0,0,7,4,5,0,2,2022-10,2022.0,0.44625,0.24999999999999994,0.775,5.0,2.25,0.0,0.75,1.0,1.5,15.5,0.0,118.75,97.25,118.75,97.25,0.0,5.25,10.75,3.75,4.75,1.25,4.0,0.0,0.8,0.0380952380952381,0.2500000000000001,0.775,0.12960623143102024,23.0
2022,17,0.727,0.5,0.8,3,4,0,1,2.0,0.0,0,119,115,119,115,0,8,11,4,5,3,6,2022-10,2022.0,0.56175,0.32499999999999996,0.825,8.5,3.75,0.0,0.75,1.5,2.5,22.25,0.0,123.25,105.75,123.25,105.75,0.0,8.25,15.5,3.75,4.5,2.0,6.0,0.5,0.8,0.19327731092436976,0.32500000000000007,0.825,0.1830905519885115,25.0
2022,25,0.75,0.5,0.833,11,3,0,1,1.0,3.0,0,118,113,118,113,0,9,12,5,6,2,4,2022-10,2022.0,0.483,0.26249999999999996,0.7917500000000001,10.25,4.25,0.5,0.75,1.75,3.0,21.5,0.0,119.25,101.25,119.25,101.25,0.0,8.0,17.0,3.75,4.75,1.75,6.5,0.5,0.8333333333333334,0.211864406779661,0.26250000000000007,0.7916666666666666,0.1833149135778074,10.0
2022,18,0.308,0.0,0.667,5,0,0,1,1.0,2.0,0,133,86,133,86,0,4,13,2,3,0,4,2022-10,2022.0,0.4317500000000001,0.19299999999999995,0.762,9.5,5.5,1.0,1.0,2.25,3.25,23.0,0.0,116.25,99.0,116.25,99.0,0.0,8.75,19.5,3.75,5.0,1.75,7.75,0.0,0.6666666666666666,0.07518796992481203,0.19305555555555565,0.7619047619047619,0.20346201943006198,31.0
2022,35,0.462,0.3,1.0,15,8,0,0,2.0,5.0,0,123,109,123,109,0,12,26,4,4,3,10,2022-10,2022.0,0.45000000000000007,0.25549999999999995,0.7202500000000001,10.0,7.75,1.0,1.0,2.25,4.75,25.25,0.0,110.5,102.25,110.5,102.25,0.0,9.75,21.5,3.5,4.75,2.25,8.75,0.3,1.0,0.25203252032520324,0.25555555555555565,0.7202380952380952,0.22784684513067716,20.0
2022,37,0.41200000000000003,0.25,0.667,10,6,2,1,3.0,2.0,0,103,97,103,97,0,7,17,4,6,2,8,2022-10,2022.0,0.4387500000000001,0.22224999999999995,0.6890000000000001,8.0,7.0,1.0,2.0,2.25,4.25,24.5,0.0,107.5,100.5,107.5,100.5,0.0,9.25,21.0,4.25,5.75,1.75,7.75,0.25,0.6666666666666666,0.1941747572815534,0.22222222222222232,0.6889880952380952,0.2279017781124394,31.0
2022,38,0.545,0.222,0.714,8,8,2,2,3.0,4.0,0,106,104,106,104,0,12,22,5,7,2,9,2022-10,2022.0,0.44950000000000007,0.2597499999999999,0.72225,7.0,7.5,0.5,2.0,1.75,4.5,26.0,0.25,112.0,103.75,109.25,106.5,0.25,10.0,22.25,4.25,5.5,1.75,7.0,0.2222222222222222,0.7142857142857143,0.29245283018867924,0.2597222222222223,0.7223214285714286,0.23844899788296015,19.0
2022,35,0.381,0.25,0.5,7,9,0,1,1.0,8.0,0,110,99,110,99,0,8,21,1,2,2,8,2022-10,2022.0,0.411,0.20424999999999993,0.66875,7.5,7.5,0.5,1.5,1.75,4.0,23.25,0.5,115.5,107.0,112.0,110.5,0.5,9.25,22.5,3.5,4.75,1.25,6.5,0.25,0.5,0.17272727272727273,0.20416666666666677,0.66875,0.20807083307083304,28.0
2022,37,0.41700000000000004,0.16699999999999998,0.875,7,5,0,4,2.0,3.0,0,111,102,111,102,0,10,24,7,8,1,6,2022-10,2022.0,0.40775,0.14174999999999993,0.69375,8.25,7.25,0.75,1.25,2.25,2.75,22.75,0.5,120.5,111.25,117.0,114.75,0.5,9.0,22.0,4.0,5.5,0.75,5.75,0.16666666666666666,0.875,0.25225225225225223,0.14166666666666677,0.69375,0.19758132258132258,26.0
2022,35,0.455,0.4,0.8,6,8,0,1,1.0,3.0,1,121,110,110,121,1,10,22,4,5,2,5,2022-10,2022.0,0.44475,0.16249999999999995,0.475,8.25,7.0,0.75,0.25,1.75,2.25,22.5,0.5,121.25,110.75,117.75,114.25,0.5,9.75,21.75,2.25,4.25,0.75,5.25,0.4,0.8,0.23636363636363636,0.16250000000000012,0.475,0.19372878583404898,20.0
2022,40,0.391,0.0,0.5,10,8,2,0,3.0,2.0,1,120,117,117,120,1,9,23,2,4,0,7,2022-11,2022.0,0.46724999999999994,0.17349999999999993,0.4,8.75,6.25,0.75,0.5,2.0,2.25,23.5,0.25,119.5,108.5,118.75,109.25,0.25,10.25,21.75,1.75,4.0,1.25,6.25,0.0,0.5,0.17094017094017094,0.17361111111111122,0.4,0.20042735042735044,17.0
2022,34,0.368,0.0,0.6,10,8,1,0,3.0,3.0,0,130,116,130,116,0,7,19,3,5,0,5,2022-11,2022.0,0.48724999999999996,0.23599999999999993,0.525,8.25,5.5,0.5,1.25,1.75,4.0,23.75,0.25,115.75,102.75,113.0,105.5,0.25,10.0,20.25,2.25,4.0,1.5,5.5,0.0,0.6,0.13076923076923078,0.23611111111111122,0.525,0.2135433715220949,27.0
2022,34,0.565,0.25,0.0,7,4,0,0,0.0,1.0,0,114,100,114,100,0,13,23,0,3,1,4,2022-11,2022.0,0.52625,0.3817499999999999,0.625,8.5,4.25,0.5,1.5,1.75,4.25,29.25,0.5,119.0,108.25,115.0,112.25,0.5,11.0,20.75,4.0,5.25,3.25,7.25,0.25,0.0,0.23684210526315788,0.38194444444444453,0.625,0.2515032377428307,30.0
2022,32,0.545,0.444,0.5,8,5,0,2,2.0,3.0,0,114,101,114,101,0,12,22,2,4,4,9,2022-11,2022.0,0.476,0.39424999999999993,0.79175,8.5,4.0,0.5,1.75,2.0,4.25,27.75,0.5,119.5,112.0,115.5,116.0,0.5,9.75,20.5,4.5,5.25,3.75,8.75,0.4444444444444444,0.5,0.2631578947368421,0.39444444444444454,0.7916666666666666,0.23755133211669638,21.0
2022,33,0.47100000000000003,0.25,1.0,8,5,1,3,2.0,9.0,1,105,94,94,105,1,8,17,4,4,1,4,2022-11,2022.0,0.5065000000000001,0.47074999999999995,0.75,8.25,4.75,0.75,1.25,1.75,4.0,28.0,0.75,123.0,114.0,114.25,122.75,0.75,9.75,19.5,4.25,5.0,4.25,8.5,0.25,1.0,0.22340425531914893,0.47083333333333344,0.75,0.24286277586367855,39.0
2022,35,0.524,0.583,1.0,11,3,1,1,3.0,4.0,1,143,138,138,143,1,11,21,10,10,7,12,2022-11,2022.0,0.49975,0.53325,0.625,8.25,6.25,0.5,1.0,1.75,1.75,29.75,0.75,130.0,122.75,123.0,129.75,0.75,10.75,22.0,3.5,4.5,4.75,9.0,0.5833333333333334,1.0,0.2826086956521739,0.5333333333333334,0.625,0.24127527792536418,21.0
2022,36,0.364,0.3,0.667,7,3,0,1,1.0,1.0,0,116,115,116,115,0,8,22,2,3,3,10,2022-11,2022.0,0.48425,0.45899999999999996,0.5625,7.5,7.0,0.25,1.0,1.75,2.0,27.25,0.75,126.75,118.0,118.25,126.5,0.75,11.0,23.25,1.75,3.0,3.5,7.75,0.3,0.6666666666666666,0.1810344827586207,0.45892857142857146,0.5625,0.23154747376021986,31.0
2022,33,0.667,0.75,0.333,7,8,1,0,1.0,2.0,1,128,109,109,128,1,12,18,1,3,6,8,2022-11,2022.0,0.511,0.46724999999999994,0.58325,10.0,7.25,0.5,1.0,1.5,2.5,27.25,0.75,126.75,114.75,118.25,123.25,0.75,11.0,22.0,2.0,3.25,3.25,6.75,0.75,0.3333333333333333,0.28440366972477066,0.4672619047619049,0.5833333333333334,0.2315474737602199,28.0
2022,37,0.444,0.5,0.5,8,11,0,2,2.0,0.0,1,133,129,129,133,1,12,27,1,2,3,6,2022-12,2022.0,0.4465,0.31099999999999994,0.625,9.25,6.75,0.25,1.5,2.0,2.75,25.25,0.5,128.0,118.0,124.25,121.75,0.5,10.25,23.0,2.75,4.5,2.0,6.75,0.5,0.5,0.21705426356589147,0.3110119047619049,0.625,0.2036796390357941,29.0
2022,34,0.462,0.28600000000000003,0.75,8,6,0,1,3.0,5.0,1,130,119,119,130,1,12,26,3,4,2,7,2022-12,2022.0,0.48124999999999996,0.26925,0.75,8.5,5.25,0.25,1.25,1.75,3.0,27.0,0.5,125.75,115.0,121.25,119.5,0.5,10.75,22.25,3.75,5.25,1.75,6.75,0.2857142857142857,0.75,0.24369747899159663,0.26934523809523814,0.75,0.22420239793064606,21.0
2022,36,0.47100000000000003,0.33299999999999996,0.75,17,4,1,1,0.0,3.0,0,116,102,116,102,0,8,17,3,4,2,6,2022-12,2022.0,0.5057499999999999,0.26599999999999996,0.6875,8.75,6.0,0.5,1.5,2.0,2.75,28.0,0.25,123.75,114.75,122.0,116.5,0.25,11.25,22.0,3.5,5.25,2.0,7.75,0.3333333333333333,0.75,0.1810344827586207,0.2660984848484849,0.6875,0.23090097900241902,23.0
2022,44,0.409,0.125,0.5,4,6,0,2,3.0,3.0,0,133,122,133,122,0,9,22,4,8,1,8,2022-12,2022.0,0.5427500000000001,0.24524999999999997,0.6875,6.75,6.0,0.25,1.75,2.5,2.5,30.25,0.5,126.25,116.25,120.0,122.5,0.5,12.5,23.0,3.5,5.25,1.75,7.25,0.125,0.5,0.17293233082706766,0.2452651515151516,0.6875,0.2550868027572083,35.0
2022,37,0.583,0.33299999999999996,1.0,5,5,0,1,1.0,1.0,1,124,117,117,124,1,14,24,5,5,2,6,2022-12,2022.0,0.576,0.27649999999999997,0.75,7.5,6.75,0.5,1.25,1.75,1.75,32.75,0.75,122.75,115.0,116.0,121.75,0.75,13.5,23.5,4.0,5.25,1.75,6.25,0.3333333333333333,1.0,0.29914529914529914,0.2765151515151516,0.75,0.2823665405632619,33.0
2022,43,0.56,0.273,0.5,9,9,1,2,4.0,4.0,0,122,118,122,118,0,14,25,2,4,3,11,2022-12,2022.0,0.56125,0.19324999999999998,0.725,7.75,8.25,1.0,1.0,1.5,2.0,31.75,0.5,125.25,115.75,120.25,120.75,0.5,12.75,22.75,5.0,6.5,1.25,5.75,0.2727272727272727,0.5,0.27049180327868855,0.19318181818181826,0.725,0.2654160366724595,30.0
2022,36,0.619,0.25,0.75,9,4,0,2,2.0,2.0,1,126,108,108,126,1,13,21,3,4,1,4,2022-12,2022.0,0.58425,0.24999999999999997,0.6,6.0,8.0,0.75,0.75,1.0,1.75,32.0,0.5,128.25,118.75,123.25,123.75,0.5,13.0,22.25,4.5,6.0,1.5,5.0,0.25,0.75,0.2777777777777778,0.2500000000000001,0.6,0.26122592167368286,33.0
2022,37,0.542,0.25,0.75,7,9,1,0,0.0,0.0,1,119,117,117,119,1,13,24,6,8,1,4,2022-12,2022.0,0.57075,0.18749999999999997,0.6625,5.25,8.25,0.75,0.25,1.0,1.75,34.0,0.25,127.75,120.5,127.25,121.0,0.25,13.0,22.75,6.75,8.0,1.25,5.0,0.25,0.75,0.28205128205128205,0.18750000000000008,0.6625,0.2683943804550449,31.0
2022,34,0.524,0.0,0.9,6,11,2,0,0.0,2.0,0,134,120,134,120,0,11,21,9,10,0,4,2022-12,2022.0,0.56025,0.12499999999999997,0.675,5.25,7.25,0.75,0.5,1.25,2.75,32.75,0.25,130.25,118.75,125.5,123.5,0.25,12.75,22.75,6.25,7.25,1.0,5.75,0.0,0.9,0.23134328358208955,0.12500000000000008,0.675,0.261517923578588,34.0
2022,34,0.652,0.5,0.0,2,8,0,1,2.0,3.0,0,134,130,134,130,0,15,23,0,2,4,8,2022-12,2022.0,0.56825,0.22499999999999998,0.7,6.0,6.0,0.25,0.5,2.25,3.75,31.75,0.25,124.75,113.25,120.0,118.0,0.25,12.5,22.0,5.25,6.0,1.5,6.0,0.5,0.0,0.2537313432835821,0.2250000000000001,0.7,0.26394995982592273,38.0
2022,34,0.565,0.0,1.0,6,5,0,0,2.0,2.0,0,124,115,124,115,0,13,23,12,12,0,4,2022-12,2022.0,0.5720000000000001,0.26675,0.8945000000000001,8.0,6.25,0.5,0.25,1.75,4.25,35.0,0.5,123.75,111.0,116.75,118.0,0.5,13.25,23.0,7.0,7.75,1.5,5.5,0.0,1.0,0.3064516129032258,0.2666666666666668,0.8944444444444444,0.2976245620215561,28.0
2022,31,0.5,0.0,0.8,7,5,1,1,1.0,4.0,1,129,110,110,129,1,12,24,4,5,0,7,2022-12,2022.25,0.5845,0.26675,0.82775,9.25,6.5,0.5,0.5,1.5,4.5,36.25,0.75,123.0,111.0,114.5,119.5,0.75,14.0,23.75,6.75,8.5,1.5,5.75,0.0,0.8,0.2545454545454545,0.2666666666666668,0.8277777777777777,0.3144899196653149,27.0
2022,33,0.556,0.4,1.0,9,6,0,0,4.0,6.0,0,112,98,112,98,0,10,18,5,5,2,5,2022-12,2022.5,0.591,0.31675,0.7945,9.25,7.75,0.25,0.25,1.25,4.75,35.5,0.75,123.25,112.0,115.5,119.75,0.75,13.5,22.5,6.75,8.75,1.75,5.25,0.4,1.0,0.24107142857142858,0.31666666666666676,0.7944444444444444,0.30567811743246004,47.0
2022,40,0.667,0.667,0.778,10,9,1,0,0.0,5.0,1,130,121,121,130,1,18,27,7,9,4,6,2022-12,2022.75,0.577,0.25849999999999995,0.76675,9.0,8.0,0.25,0.5,0.75,4.25,38.0,1.0,129.25,121.0,121.0,129.25,1.0,14.5,25.0,7.5,9.75,1.5,5.5,0.6666666666666666,0.7777777777777778,0.3884297520661157,0.2583333333333334,0.7666666666666666,0.31444011103587155,43.0
2023,40,0.615,0.0,0.733,11,6,0,1,1.0,3.0,1,121,115,115,121,1,16,26,11,15,0,5,2023-01,2023.0,0.4905,0.09174999999999997,0.72225,10.5,8.0,0.0,1.0,0.75,3.75,32.25,0.75,126.5,119.5,120.5,125.5,0.75,12.25,25.25,7.25,10.0,0.5,5.75,0.0,0.7333333333333333,0.3739130434782609,0.09166666666666676,0.7222222222222222,0.2677528410865695,25.0
2023,33,0.526,0.2,0.667,7,10,0,0,0.0,5.0,1,130,114,114,130,1,10,19,4,6,1,5,2023-01,2023.0,0.49975,0.14175,0.739,9.75,9.0,0.25,1.0,0.75,3.75,30.25,0.5,124.5,118.75,120.0,123.25,0.5,12.0,24.5,5.5,7.5,0.75,5.75,0.2,0.6666666666666666,0.21929824561403508,0.14166666666666677,0.7388888888888888,0.2517082085355884,37.0
2023,38,0.5,0.16699999999999998,0.889,8,7,0,1,2.0,4.0,1,136,134,134,136,1,14,28,8,9,1,6,2023-01,2023.0,0.522,0.21674999999999997,0.8015000000000001,10.0,8.75,0.25,1.0,1.0,2.5,36.0,0.5,127.0,123.25,124.5,125.75,0.5,13.5,26.25,7.25,9.0,1.75,7.0,0.16666666666666666,0.8888888888888888,0.27611940298507465,0.21666666666666676,0.8013888888888889,0.28779273804117056,24.0
2023,47,0.321,0.0,0.6,16,9,0,2,0.0,3.0,0,119,115,119,115,0,9,28,6,10,0,7,2023-01,2023.0,0.507,0.23049999999999998,0.8015,10.0,9.25,0.5,1.0,0.5,1.75,34.75,0.25,122.0,117.5,120.0,119.5,0.25,12.75,25.5,7.25,9.0,2.0,7.75,0.0,0.6,0.20168067226890757,0.23055555555555565,0.8013888888888889,0.2877284045362812,35.0
2023,35,0.652,0.2,0.8,8,10,1,1,1.0,3.0,0,113,112,113,112,0,15,23,4,5,1,5,2023-01,2023.0,0.522,0.28049999999999997,0.86575,8.25,8.5,1.0,1.0,1.5,1.75,34.5,0.5,122.75,119.0,120.5,121.25,0.5,12.5,23.75,7.25,8.25,2.25,7.25,0.2,0.8,0.30973451327433627,0.28055555555555567,0.8656746031746031,0.2848288976260791,48.0
2023,36,0.615,0.5,0.917,8,9,0,0,1.0,0.0,1,140,132,132,140,1,16,26,11,12,5,10,2023-01,2023.0,0.50475,0.302,0.84075,9.0,7.0,1.25,0.75,1.75,2.0,35.0,0.75,124.75,119.0,120.25,123.5,0.75,12.25,24.0,8.0,9.5,2.5,7.75,0.5,0.9166666666666666,0.36363636363636365,0.3019841269841271,0.8406746031746031,0.2899845550217807,32.0
2023,37,0.44,0.222,0.889,8,9,1,1,0.0,1.0,0,116,111,116,111,0,11,25,8,9,2,9,2023-01,2023.0,0.489,0.33775,0.8614999999999999,9.0,6.5,1.5,1.25,1.5,2.0,34.5,0.5,123.0,114.75,120.5,117.25,0.5,12.25,24.75,6.5,7.75,3.5,8.75,0.2222222222222222,0.8888888888888888,0.27586206896551724,0.33769841269841283,0.8615079365079364,0.28554162952622364,23.0
2023,37,0.381,0.2,0.857,9,6,2,2,4.0,3.0,1,122,121,121,122,1,8,21,6,7,1,5,2023-01,2023.0,0.47900000000000004,0.324,0.82675,9.25,7.0,1.25,1.0,1.5,3.25,31.5,0.75,122.25,113.0,117.5,117.75,0.75,11.5,23.5,5.25,6.5,3.25,8.0,0.2,0.8571428571428571,0.19008264462809918,0.3238095238095239,0.8267857142857142,0.26465303536176743,37.0
2023,36,0.583,0.28600000000000003,0.7,11,4,2,0,2.0,4.0,1,121,112,112,121,1,14,24,7,10,2,7,2023-01,2023.0,0.50875,0.399,0.8207500000000001,9.25,7.5,0.75,0.5,1.0,3.0,36.0,0.5,123.0,113.0,118.5,117.5,0.5,13.25,25.75,5.0,6.25,4.5,9.75,0.2857142857142857,0.7,0.33035714285714285,0.3988095238095239,0.8208333333333333,0.2991323742047426,46.0
2023,33,0.552,0.643,1.0,8,7,1,2,0.0,0.0,0,133,115,133,115,0,16,29,5,5,9,14,2023-01,2023.0,0.47300000000000003,0.39,0.7885,9.0,9.25,0.25,0.75,1.0,3.25,33.75,0.5,125.0,115.75,121.25,119.5,0.5,12.5,26.0,4.25,5.5,4.5,10.0,0.6428571428571429,1.0,0.3458646616541353,0.38988095238095244,0.7886904761904762,0.2734536575961479,20.0
2023,35,0.4,0.16699999999999998,0.75,9,11,0,0,0.0,6.0,1,113,104,104,113,1,8,20,3,4,1,6,2023-01,2023.0,0.47975,0.32925,0.7885,8.75,9.25,0.0,0.25,1.25,4.0,28.75,0.75,119.75,114.75,115.75,118.75,0.75,11.25,23.5,3.5,4.75,2.75,7.75,0.16666666666666666,0.75,0.19230769230769232,0.3291666666666668,0.7886904761904762,0.2455460507411727,41.0
2023,44,0.5,0.5,0.833,9,8,0,0,2.0,2.0,0,125,121,125,121,0,15,30,5,6,6,12,2023-01,2023.0,0.4935,0.32325000000000004,0.7677499999999999,8.75,8.0,0.0,0.25,1.75,3.0,30.5,0.5,124.25,120.25,122.5,122.0,0.5,11.75,24.0,4.25,6.0,2.75,8.0,0.5,0.8333333333333334,0.328,0.3232142857142858,0.7678571428571429,0.2489958452215015,28.0
2023,43,0.44,0.25,0.571,10,11,0,1,2.0,5.0,1,129,123,123,129,1,11,25,4,7,2,8,2023-01,2023.0,0.531,0.365,0.7595000000000001,8.25,6.75,0.0,1.0,2.0,3.5,29.75,0.5,126.25,122.5,124.5,124.25,0.5,11.25,21.5,5.0,7.0,2.25,6.5,0.25,0.5714285714285714,0.22764227642276422,0.3648809523809525,0.7595238095238095,0.23842441665007294,26.0
2023,33,0.579,0.4,1.0,7,7,0,0,1.0,3.0,1,112,111,111,112,1,11,19,2,2,2,5,2023-02,2023.0,0.546,0.3025,0.79175,7.25,5.5,0.25,0.75,1.75,3.25,28.0,0.5,124.0,117.25,119.25,122.0,0.5,10.25,18.75,5.75,7.75,1.75,5.75,0.4,1.0,0.23423423423423423,0.3023809523809525,0.7916666666666667,0.232984435779676,27.0
2023,40,0.455,0.14300000000000002,0.667,9,6,0,0,2.0,2.0,0,131,126,131,126,0,10,22,6,9,1,7,2023-02,2023.0,0.46375,0.28575,0.66675,7.75,5.75,0.25,0.75,2.0,3.0,24.75,0.5,127.0,117.25,119.25,125.0,0.5,8.75,19.0,5.5,7.75,1.75,6.0,0.14285714285714285,0.6666666666666666,0.20610687022900764,0.2857142857142858,0.6666666666666666,0.20370515650039672,38.0
2023,34,0.65,0.667,0.8,7,3,0,3,3.0,4.0,0,133,130,133,130,0,13,20,8,10,4,6,2023-02,2023.0,0.45875,0.29175,0.6785,7.5,5.0,0.5,1.0,2.5,3.25,24.5,0.75,122.0,112.75,113.5,121.25,0.75,8.75,19.25,5.25,7.25,1.75,5.75,0.6666666666666666,0.8,0.2857142857142857,0.29166666666666674,0.6785714285714286,0.21236362412833,21.0
2023,29,0.5,0.0,0.7,6,6,1,0,1.0,4.0,1,120,102,102,120,1,7,14,7,10,0,5,2023-02,2023.0,0.4325,0.12499999999999999,0.6972499999999999,7.75,5.0,0.5,0.25,2.25,3.5,19.75,0.75,118.25,107.25,109.75,115.75,0.75,7.0,17.0,5.0,6.75,0.75,4.75,0.0,0.7,0.20588235294117646,0.1250000000000001,0.6973214285714285,0.1811892899878942,13.0
2023,26,0.25,0.33299999999999996,0.5,9,8,0,0,2.0,2.0,1,124,111,111,124,1,5,20,1,2,2,6,2023-02,2023.0,0.439,0.20825,0.77225,8.25,4.5,0.25,0.75,2.5,3.5,20.75,0.75,118.5,109.25,111.75,116.0,0.75,7.75,18.25,4.25,5.25,1.0,4.25,0.3333333333333333,0.5,0.11711711711711711,0.20833333333333345,0.7723214285714286,0.18653688357078188,26.0
